idx,Unnamed: 0,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
137364,137364,6158570,ORP,csv/frh04/6158570.csv,637.8289528117158,101,0,barley,belle-ile
137365,137365,6158571,PRL,csv/frh04/6158571.csv,658.4210855931505,101,7,permanent meadows,belle-ile
137366,137366,6158572,PRL,csv/frh04/6158572.csv,659.3495994604016,101,7,permanent meadows,belle-ile
137367,137367,6158573,PRL,csv/frh04/6158573.csv,659.009900990099,101,7,permanent meadows,belle-ile
137369,137369,6158575,PPH,csv/frh04/6158575.csv,643.2916363774882,101,7,permanent meadows,belle-ile
137370,137370,6158576,PRL,csv/frh04/6158576.csv,643.6497960355041,101,7,permanent meadows,belle-ile
137433,137433,6158643,PPH,csv/frh04/6158643.csv,626.099078777443,101,7,permanent meadows,belle-ile
137434,137434,6158644,PRL,csv/frh04/6158644.csv,669.0415580459145,101,7,permanent meadows,belle-ile
137435,137435,6158645,PPH,csv/frh04/6158645.csv,649.3890314694041,101,7,permanent meadows,belle-ile
137436,137436,6158646,PRL,csv/frh04/6158646.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137437,137437,6158647,PRL,csv/frh04/6158647.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137440,137440,6158650,PTR,csv/frh04/6158650.csv,648.8712871287129,101,8,temporary meadows,belle-ile
137441,137441,6158651,PTR,csv/frh04/6158651.csv,648.8712871287129,101,8,temporary meadows,belle-ile
137442,137442,6158652,PTR,csv/frh04/6158652.csv,638.1432189730601,101,8,temporary meadows,belle-ile
137443,137443,6158653,PPH,csv/frh04/6158653.csv,647.7624564481763,101,7,permanent meadows,belle-ile
137444,137444,6158654,PRL,csv/frh04/6158654.csv,644.7648818651588,101,7,permanent meadows,belle-ile
137445,137445,6158655,PTR,csv/frh04/6158655.csv,648.8712871287129,101,8,temporary meadows,belle-ile
137446,137446,6158656,PRL,csv/frh04/6158656.csv,647.7054806755633,101,7,permanent meadows,belle-ile
137448,137448,6158658,PTR,csv/frh04/6158658.csv,638.68797038434,101,8,temporary meadows,belle-ile
137449,137449,6158659,PRL,csv/frh04/6158659.csv,647.1647379236433,101,7,permanent meadows,belle-ile
137450,137450,6158660,PTR,csv/frh04/6158660.csv,645.7353705194492,101,8,temporary meadows,belle-ile
137451,137451,6158661,PTR,csv/frh04/6158661.csv,604.2984786283506,101,8,temporary meadows,belle-ile
137452,137452,6158662,MIE,csv/frh04/6158662.csv,604.5036209142387,101,3,corn,belle-ile
137453,137453,6158663,MIE,csv/frh04/6158663.csv,674.0443474005193,101,3,corn,belle-ile
137454,137454,6158664,PPH,csv/frh04/6158664.csv,663.8640897300063,101,7,permanent meadows,belle-ile
137455,137455,6158665,PTR,csv/frh04/6158665.csv,633.0916735726437,101,8,temporary meadows,belle-ile
137456,137456,6158668,PTR,csv/frh04/6158668.csv,622.0713716626698,101,8,temporary meadows,belle-ile
137457,137457,6158669,PTR,csv/frh04/6158669.csv,657.2958187905123,101,8,temporary meadows,belle-ile
137458,137458,6158670,PRL,csv/frh04/6158670.csv,621.3507611630728,101,7,permanent meadows,belle-ile
137459,137459,6158671,ORP,csv/frh04/6158671.csv,635.4475894770908,101,0,barley,belle-ile
137475,137475,6158742,PRL,csv/frh04/6158742.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137523,137523,6158737,PTR,csv/frh04/6158737.csv,634.3245802841152,101,8,temporary meadows,belle-ile
137524,137524,6158738,PRL,csv/frh04/6158738.csv,617.5831402155108,101,7,permanent meadows,belle-ile
137525,137525,6158739,PTR,csv/frh04/6158739.csv,634.0533130236099,101,8,temporary meadows,belle-ile
137526,137526,6158740,PRL,csv/frh04/6158740.csv,607.738965295847,101,7,permanent meadows,belle-ile
137527,137527,6158741,PRL,csv/frh04/6158741.csv,638.0478119965321,101,7,permanent meadows,belle-ile
137528,137528,6158743,PPH,csv/frh04/6158743.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137529,137529,6158744,PTR,csv/frh04/6158744.csv,640.9177622547529,101,8,temporary meadows,belle-ile
137530,137530,6158745,PTR,csv/frh04/6158745.csv,652.474681616866,101,8,temporary meadows,belle-ile
137531,137531,6158746,PTR,csv/frh04/6158746.csv,648.8712871287129,101,8,temporary meadows,belle-ile
137532,137532,6158747,PTR,csv/frh04/6158747.csv,649.3522857236218,101,8,temporary meadows,belle-ile
137533,137533,6158748,PTR,csv/frh04/6158748.csv,648.8712871287129,101,8,temporary meadows,belle-ile
137534,137534,6158749,PTR,csv/frh04/6158749.csv,679.2871287128712,101,8,temporary meadows,belle-ile
137536,137536,6158751,PRL,csv/frh04/6158751.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137538,137538,6158753,PPH,csv/frh04/6158753.csv,648.8712871287129,101,7,permanent meadows,belle-ile
137539,137539,6158754,PTR,csv/frh04/6158754.csv,639.7393013974405,101,8,temporary meadows,belle-ile
137540,137540,6158755,PTR,csv/frh04/6158755.csv,640.9698231905854,101,8,temporary meadows,belle-ile
137541,137541,6158756,PTR,csv/frh04/6158756.csv,653.8686229404634,101,8,temporary meadows,belle-ile
137543,137543,6158758,PTR,csv/frh04/6158758.csv,643.7884846672848,101,8,temporary meadows,belle-ile
137544,137544,6158759,PPH,csv/frh04/6158759.csv,643.5690361158654,101,7,permanent meadows,belle-ile
137545,137545,6158760,PTR,csv/frh04/6158760.csv,640.2123628579075,101,8,temporary meadows,belle-ile
137622,137622,6158835,PTR,csv/frh04/6158835.csv,642.2591936289998,101,8,temporary meadows,belle-ile
137624,137624,6158836,PPH,csv/frh04/6158836.csv,633.4056049672764,101,7,permanent meadows,belle-ile
137625,137625,6158837,PRL,csv/frh04/6158837.csv,680.6042786061532,101,7,permanent meadows,belle-ile
137626,137626,6158838,PRL,csv/frh04/6158838.csv,679.7797355380437,99,7,permanent meadows,belle-ile
137627,137627,6158839,PTR,csv/frh04/6158839.csv,676.3598814418203,100,8,temporary meadows,belle-ile
137628,137628,6158840,PTR,csv/frh04/6158840.csv,662.0022591591854,101,8,temporary meadows,belle-ile
137629,137629,6158841,PTR,csv/frh04/6158841.csv,660.1754954969978,99,8,temporary meadows,belle-ile
137630,137630,6158842,ORP,csv/frh04/6158842.csv,714.3798632071553,84,0,barley,belle-ile
137631,137631,6158843,PTR,csv/frh04/6158843.csv,699.3170731707318,82,8,temporary meadows,belle-ile
137632,137632,6158844,ORP,csv/frh04/6158844.csv,701.5526434497605,87,0,barley,belle-ile
137633,137633,6158845,ORP,csv/frh04/6158845.csv,651.0264667609619,101,0,barley,belle-ile
137634,137634,6158846,PTR,csv/frh04/6158846.csv,669.0770028510523,101,8,temporary meadows,belle-ile
138373,138373,6159608,PTR,csv/frh04/6159608.csv,728.5157576076534,101,8,temporary meadows,belle-ile
138375,138375,6159609,PPH,csv/frh04/6159609.csv,729.6668460133891,101,7,permanent meadows,belle-ile
138376,138376,6159610,PTR,csv/frh04/6159610.csv,734.5894994424201,101,8,temporary meadows,belle-ile
138439,138439,6159674,PPH,csv/frh04/6159674.csv,714.7263262947035,101,7,permanent meadows,belle-ile
138440,138440,6159675,PPH,csv/frh04/6159675.csv,740.1188118811882,101,7,permanent meadows,belle-ile
138441,138441,6159676,PPH,csv/frh04/6159676.csv,729.6876962758342,101,7,permanent meadows,belle-ile
138442,138442,6159677,PTR,csv/frh04/6159677.csv,725.2407258743891,101,8,temporary meadows,belle-ile
138443,138443,6159678,PPH,csv/frh04/6159678.csv,710.3479202882121,101,7,permanent meadows,belle-ile
138444,138444,6159679,PPH,csv/frh04/6159679.csv,697.5546247115515,101,7,permanent meadows,belle-ile
138445,138445,6159680,PTR,csv/frh04/6159680.csv,719.8415841584157,101,8,temporary meadows,belle-ile
138446,138446,6159681,PPH,csv/frh04/6159681.csv,741.5426665093379,101,7,permanent meadows,belle-ile
138447,138447,6159682,PPH,csv/frh04/6159682.csv,738.505294760811,101,7,permanent meadows,belle-ile
138448,138448,6159683,PPH,csv/frh04/6159683.csv,701.2294913935017,101,7,permanent meadows,belle-ile
138449,138449,6159684,PPH,csv/frh04/6159684.csv,675.5913766815278,101,7,permanent meadows,belle-ile
140368,140368,6161750,PRL,csv/frh04/6161750.csv,647.5171823981333,101,7,permanent meadows,belle-ile
140383,140383,6161751,PTR,csv/frh04/6161751.csv,635.7203638336728,101,8,temporary meadows,belle-ile
140384,140384,6161752,PRL,csv/frh04/6161752.csv,659.009900990099,101,7,permanent meadows,belle-ile
140385,140385,6161753,PRL,csv/frh04/6161753.csv,649.1985227711658,101,7,permanent meadows,belle-ile
140386,140386,6161754,PTR,csv/frh04/6161754.csv,655.6563267154397,101,8,temporary meadows,belle-ile
140387,140387,6161755,MIE,csv/frh04/6161755.csv,649.4872171050272,101,3,corn,belle-ile
140388,140388,6161756,PRL,csv/frh04/6161756.csv,663.9750306166716,101,7,permanent meadows,belle-ile
140389,140389,6161757,PPH,csv/frh04/6161757.csv,670.9558955895591,101,7,permanent meadows,belle-ile
140390,140390,6161758,PTR,csv/frh04/6161758.csv,651.6746419321364,101,8,temporary meadows,belle-ile
140391,140391,6161759,PPH,csv/frh04/6161759.csv,659.009900990099,101,7,permanent meadows,belle-ile
140393,140393,6161761,PPH,csv/frh04/6161761.csv,666.1322830318296,50,7,permanent meadows,belle-ile
140394,140394,6161762,PPH,csv/frh04/6161762.csv,675.84,50,7,permanent meadows,belle-ile
140395,140395,6161763,PTR,csv/frh04/6161763.csv,622.8550732415662,101,8,temporary meadows,belle-ile
140396,140396,6161764,PTR,csv/frh04/6161764.csv,679.2871287128712,101,8,temporary meadows,belle-ile
140397,140397,6161765,PTR,csv/frh04/6161765.csv,679.2871287128712,101,8,temporary meadows,belle-ile
140398,140398,6161766,MIE,csv/frh04/6161766.csv,679.2871287128712,101,3,corn,belle-ile
140399,140399,6161767,MIE,csv/frh04/6161767.csv,679.2871287128712,101,3,corn,belle-ile
140400,140400,6161768,PTR,csv/frh04/6161768.csv,679.2871287128712,101,8,temporary meadows,belle-ile
140401,140401,6161769,PTR,csv/frh04/6161769.csv,679.2871287128712,101,8,temporary meadows,belle-ile
140402,140402,6161770,MIE,csv/frh04/6161770.csv,679.2871287128712,101,3,corn,belle-ile
140403,140403,6161771,PTR,csv/frh04/6161771.csv,699.5643564356436,101,8,temporary meadows,belle-ile
140404,140404,6161772,MIE,csv/frh04/6161772.csv,612.2208001961313,101,3,corn,belle-ile
140405,140405,6161773,MIE,csv/frh04/6161773.csv,648.0903471989711,101,3,corn,belle-ile
140406,140406,6161774,PRL,csv/frh04/6161774.csv,669.1485148514852,101,7,permanent meadows,belle-ile
140478,140478,6161846,PRL,csv/frh04/6161846.csv,639.4060108672464,101,7,permanent meadows,belle-ile
140479,140479,6161847,PTR,csv/frh04/6161847.csv,680.6387414055964,101,8,temporary meadows,belle-ile
140481,140481,6161849,PPH,csv/frh04/6161849.csv,669.1485148514852,101,7,permanent meadows,belle-ile
140482,140482,6161850,PTR,csv/frh04/6161850.csv,665.8113325844457,101,8,temporary meadows,belle-ile
140483,140483,6161851,PTR,csv/frh04/6161851.csv,646.1847786708707,101,8,temporary meadows,belle-ile
140484,140484,6161852,PRL,csv/frh04/6161852.csv,647.7194077647273,101,7,permanent meadows,belle-ile
140485,140485,6161853,PRL,csv/frh04/6161853.csv,649.1311234622723,101,7,permanent meadows,belle-ile
140487,140487,6161855,PTR,csv/frh04/6161855.csv,634.7462832970604,101,8,temporary meadows,belle-ile
140492,140492,6161861,PTR,csv/frh04/6161861.csv,667.879569566152,101,8,temporary meadows,belle-ile
140493,140493,6161862,PTR,csv/frh04/6161862.csv,626.6403059021208,101,8,temporary meadows,belle-ile
140494,140494,6161863,PTR,csv/frh04/6161863.csv,628.5252452847095,101,8,temporary meadows,belle-ile
140498,140498,6161867,PTR,csv/frh04/6161867.csv,652.9090673846476,101,8,temporary meadows,belle-ile
140500,140500,6161869,ORH,csv/frh04/6161869.csv,628.9968480381755,101,0,barley,belle-ile
140501,140501,6161870,PRL,csv/frh04/6161870.csv,669.1485148514852,101,7,permanent meadows,belle-ile
140502,140502,6161871,PPH,csv/frh04/6161871.csv,628.6548338895949,101,7,permanent meadows,belle-ile
140503,140503,6161872,PTR,csv/frh04/6161872.csv,632.6371381870048,101,8,temporary meadows,belle-ile
140570,140570,6161949,PRL,csv/frh04/6161949.csv,634.6027399474641,101,7,permanent meadows,belle-ile
140571,140571,6161950,MIE,csv/frh04/6161950.csv,621.9887193425227,101,3,corn,belle-ile
140572,140572,6161951,PTR,csv/frh04/6161951.csv,634.9894795304772,101,8,temporary meadows,belle-ile
140575,140575,6161953,BTH,csv/frh04/6161953.csv,632.971533138626,101,1,wheat,belle-ile
140577,140577,6161955,PTR,csv/frh04/6161955.csv,620.610257409831,101,8,temporary meadows,belle-ile
140578,140578,6161956,PPH,csv/frh04/6161956.csv,618.4554455445543,101,7,permanent meadows,belle-ile
144452,144452,6166605,PRL,csv/frh04/6166605.csv,709.7029702970298,101,7,permanent meadows,belle-ile
144510,144510,6166609,MIE,csv/frh04/6166609.csv,694.912430229198,101,3,corn,belle-ile
144591,144591,6166610,ORP,csv/frh04/6166610.csv,683.124457438094,101,0,barley,belle-ile
145037,145037,6166606,RGA,csv/frh04/6166606.csv,689.9590099807401,101,8,temporary meadows,belle-ile
145055,145055,6166680,RGA,csv/frh04/6166680.csv,675.342791265428,101,8,temporary meadows,belle-ile
145088,145088,6166607,PRL,csv/frh04/6166607.csv,690.9910975033246,101,7,permanent meadows,belle-ile
145094,145094,6166599,RGA,csv/frh04/6166599.csv,756.1974282968009,101,8,temporary meadows,belle-ile
145095,145095,6166600,PRL,csv/frh04/6166600.csv,726.7787036600673,101,7,permanent meadows,belle-ile
145096,145096,6166601,BTH,csv/frh04/6166601.csv,777.9788304467869,101,1,wheat,belle-ile
145097,145097,6166602,RGA,csv/frh04/6166602.csv,773.3827170179477,101,8,temporary meadows,belle-ile
145098,145098,6166603,PRL,csv/frh04/6166603.csv,699.4205463099503,101,7,permanent meadows,belle-ile
145099,145099,6166604,PRL,csv/frh04/6166604.csv,715.0256575473047,101,7,permanent meadows,belle-ile
145100,145100,6166612,RGA,csv/frh04/6166612.csv,697.8293621246524,101,8,temporary meadows,belle-ile
145101,145101,6166613,RGA,csv/frh04/6166613.csv,679.2871287128712,101,8,temporary meadows,belle-ile
145102,145102,6166614,RGA,csv/frh04/6166614.csv,677.0196078431374,101,8,temporary meadows,belle-ile
145103,145103,6166615,RGA,csv/frh04/6166615.csv,750.7484623557947,101,8,temporary meadows,belle-ile
145104,145104,6166616,RGA,csv/frh04/6166616.csv,679.2871287128712,101,8,temporary meadows,belle-ile
145105,145105,6166617,RGA,csv/frh04/6166617.csv,679.2871287128712,101,8,temporary meadows,belle-ile
145157,145157,6166671,MIE,csv/frh04/6166671.csv,657.6054007484481,101,3,corn,belle-ile
145158,145158,6166672,MIE,csv/frh04/6166672.csv,702.1668071083249,101,3,corn,belle-ile
145159,145159,6166673,RGA,csv/frh04/6166673.csv,668.0931739806855,101,8,temporary meadows,belle-ile
145160,145160,6166674,RGA,csv/frh04/6166674.csv,687.8447135943766,101,8,temporary meadows,belle-ile
145161,145161,6166675,PPH,csv/frh04/6166675.csv,679.2551204607437,101,7,permanent meadows,belle-ile
145162,145162,6166676,RGA,csv/frh04/6166676.csv,667.7073652502409,101,8,temporary meadows,belle-ile
145163,145163,6166677,RGA,csv/frh04/6166677.csv,688.5091230673261,101,8,temporary meadows,belle-ile
145164,145164,6166678,RGA,csv/frh04/6166678.csv,687.2282105057795,101,8,temporary meadows,belle-ile
145165,145165,6166679,MIE,csv/frh04/6166679.csv,679.1908950831804,101,3,corn,belle-ile
145166,145166,6166681,RGA,csv/frh04/6166681.csv,697.7038946011114,101,8,temporary meadows,belle-ile
145167,145167,6166682,BTH,csv/frh04/6166682.csv,709.4646895104257,101,1,wheat,belle-ile
145168,145168,6166683,RGA,csv/frh04/6166683.csv,720.8868046957723,101,8,temporary meadows,belle-ile
145170,145170,6166685,PPH,csv/frh04/6166685.csv,700.8693026984961,101,7,permanent meadows,belle-ile
145171,145171,6166751,RGA,csv/frh04/6166751.csv,657.5029565447451,65,8,temporary meadows,belle-ile
145172,145172,6166686,RGA,csv/frh04/6166686.csv,678.1472975910333,81,8,temporary meadows,belle-ile
145223,145223,6166752,RGA,csv/frh04/6166752.csv,596.3252951937467,56,8,temporary meadows,belle-ile
145237,145237,6166750,PRL,csv/frh04/6166750.csv,634.3541819247108,64,7,permanent meadows,belle-ile
145238,145238,6166753,RGA,csv/frh04/6166753.csv,690.6948535580113,74,8,temporary meadows,belle-ile
145240,145240,6166755,PRL,csv/frh04/6166755.csv,643.2400220832105,74,7,permanent meadows,belle-ile
145241,145241,6166756,RGA,csv/frh04/6166756.csv,677.4700588390758,74,8,temporary meadows,belle-ile
145242,145242,6166757,MIE,csv/frh04/6166757.csv,672.3727424586319,78,3,corn,belle-ile
145244,145244,6166759,RGA,csv/frh04/6166759.csv,679.9577129875047,75,8,temporary meadows,belle-ile
145577,145577,6167126,MIE,csv/frh04/6167126.csv,689.3300121647453,101,3,corn,belle-ile
145578,145578,6167127,RGA,csv/frh04/6167127.csv,689.4257425742575,101,8,temporary meadows,belle-ile
145579,145579,6167128,RGA,csv/frh04/6167128.csv,692.2005211047423,101,8,temporary meadows,belle-ile
145580,145580,6167129,BTH,csv/frh04/6167129.csv,689.8418369224222,101,1,wheat,belle-ile
145581,145581,6167130,RGA,csv/frh04/6167130.csv,684.2248967411713,101,8,temporary meadows,belle-ile
145582,145582,6167131,ORP,csv/frh04/6167131.csv,699.6432376645987,101,0,barley,belle-ile
145585,145585,6167134,RGA,csv/frh04/6167134.csv,683.1990365537052,101,8,temporary meadows,belle-ile
145587,145587,6167136,RGA,csv/frh04/6167136.csv,651.6233974893428,101,8,temporary meadows,belle-ile
145589,145589,6167138,RGA,csv/frh04/6167138.csv,680.4380658478649,101,8,temporary meadows,belle-ile
145590,145590,6167139,ORP,csv/frh04/6167139.csv,749.624933657876,101,0,barley,belle-ile
145592,145592,6167140,MIE,csv/frh04/6167140.csv,738.0308191191597,101,3,corn,belle-ile
145646,145646,6168788,PRL,csv/frh04/6168788.csv,658.9914503734267,101,7,permanent meadows,belle-ile
145729,145729,6168789,PRL,csv/frh04/6168789.csv,649.0287190209704,101,7,permanent meadows,belle-ile
146806,146806,6168783,PTR,csv/frh04/6168783.csv,647.7503757395336,101,8,temporary meadows,belle-ile
146847,146847,6168784,PRL,csv/frh04/6168784.csv,638.7326732673267,101,7,permanent meadows,belle-ile
146860,146860,6168785,PRL,csv/frh04/6168785.csv,638.7326732673267,101,7,permanent meadows,belle-ile
146929,146929,6168790,PRL,csv/frh04/6168790.csv,638.7326732673267,101,7,permanent meadows,belle-ile
147059,147059,6168786,PRL,csv/frh04/6168786.csv,653.5084428736272,101,7,permanent meadows,belle-ile
147172,147172,6168787,PRL,csv/frh04/6168787.csv,644.4921500590426,101,7,permanent meadows,belle-ile
147183,147183,6168776,PRL,csv/frh04/6168776.csv,659.009900990099,101,7,permanent meadows,belle-ile
147184,147184,6168777,PRL,csv/frh04/6168777.csv,660.0846752766065,101,7,permanent meadows,belle-ile
147185,147185,6168778,PRL,csv/frh04/6168778.csv,659.009900990099,101,7,permanent meadows,belle-ile
147200,147200,6168791,PTR,csv/frh04/6168791.csv,635.942955545179,101,8,temporary meadows,belle-ile
147201,147201,6168792,CZP,csv/frh04/6168792.csv,638.7326732673267,101,2,rapeseed,belle-ile
147203,147203,6168794,PTR,csv/frh04/6168794.csv,649.5059076904669,101,8,temporary meadows,belle-ile
147204,147204,6168795,PRL,csv/frh04/6168795.csv,656.0020720264654,101,7,permanent meadows,belle-ile
147205,147205,6168796,PTR,csv/frh04/6168796.csv,639.260900751008,101,8,temporary meadows,belle-ile
147207,147207,6168798,CZP,csv/frh04/6168798.csv,638.7326732673267,101,2,rapeseed,belle-ile
147208,147208,6168799,PTR,csv/frh04/6168799.csv,618.4554455445543,101,8,temporary meadows,belle-ile
148996,148996,6170657,PPH,csv/frh04/6170657.csv,593.92,50,7,permanent meadows,belle-ile
148997,148997,6170658,PPH,csv/frh04/6170658.csv,593.92,50,7,permanent meadows,belle-ile
148998,148998,6170659,PPH,csv/frh04/6170659.csv,593.92,50,7,permanent meadows,belle-ile
148999,148999,6170660,PPH,csv/frh04/6170660.csv,593.92,50,7,permanent meadows,belle-ile
149000,149000,6170661,PPH,csv/frh04/6170661.csv,614.4,50,7,permanent meadows,belle-ile
149002,149002,6170663,PTR,csv/frh04/6170663.csv,593.92,50,8,temporary meadows,belle-ile
149003,149003,6170664,PPH,csv/frh04/6170664.csv,573.44,50,7,permanent meadows,belle-ile
149004,149004,6170665,PPH,csv/frh04/6170665.csv,584.105616988217,50,7,permanent meadows,belle-ile
149005,149005,6170666,PPH,csv/frh04/6170666.csv,593.92,50,7,permanent meadows,belle-ile
149006,149006,6170667,PRL,csv/frh04/6170667.csv,593.92,50,7,permanent meadows,belle-ile
150310,150310,6171982,BTP,csv/frh04/6171982.csv,653.5772408138516,101,1,wheat,belle-ile
150378,150378,6172052,ORP,csv/frh04/6172052.csv,685.351253654029,101,0,barley,belle-ile
150379,150379,6172053,MIS,csv/frh04/6172053.csv,685.6935613425422,101,3,corn,belle-ile
150380,150380,6172054,PTR,csv/frh04/6172054.csv,689.4257425742575,101,8,temporary meadows,belle-ile
150382,150382,6172056,PTR,csv/frh04/6172056.csv,673.459463124044,101,8,temporary meadows,belle-ile
150383,150383,6172057,PTR,csv/frh04/6172057.csv,679.2871287128712,101,8,temporary meadows,belle-ile
150384,150384,6172058,PTR,csv/frh04/6172058.csv,638.7326732673267,101,8,temporary meadows,belle-ile
150385,150385,6172059,PTR,csv/frh04/6172059.csv,678.4081963926685,101,8,temporary meadows,belle-ile
150390,150390,6172064,PTR,csv/frh04/6172064.csv,687.5531217958027,101,8,temporary meadows,belle-ile
150394,150394,6172068,PRL,csv/frh04/6172068.csv,661.0553589469736,101,7,permanent meadows,belle-ile
150397,150397,6172071,BTH,csv/frh04/6172071.csv,669.4075400830404,101,1,wheat,belle-ile
150554,150554,6172234,PPH,csv/frh04/6172234.csv,684.6483852573739,101,7,permanent meadows,belle-ile
150555,150555,6172235,PTR,csv/frh04/6172235.csv,679.2871287128712,101,8,temporary meadows,belle-ile
150556,150556,6172236,PTR,csv/frh04/6172236.csv,678.2262938235981,101,8,temporary meadows,belle-ile
150559,150559,6172239,PTR,csv/frh04/6172239.csv,679.2871287128712,101,8,temporary meadows,belle-ile
150562,150562,6172242,PRL,csv/frh04/6172242.csv,676.1075429020331,101,7,permanent meadows,belle-ile
150636,150636,6172315,PRL,csv/frh04/6172315.csv,672.4592618638217,101,7,permanent meadows,belle-ile
150638,150638,6172317,PPH,csv/frh04/6172317.csv,656.0322463054599,101,7,permanent meadows,belle-ile
151036,151036,6172778,PTR,csv/frh04/6172778.csv,679.2871287128712,101,8,temporary meadows,belle-ile
151086,151086,6172777,PRL,csv/frh04/6172777.csv,648.8712871287129,101,7,permanent meadows,belle-ile
151087,151087,6172779,PTR,csv/frh04/6172779.csv,654.2672878215377,101,8,temporary meadows,belle-ile
151088,151088,6172780,PTR,csv/frh04/6172780.csv,648.8712871287129,101,8,temporary meadows,belle-ile
151089,151089,6172781,PTR,csv/frh04/6172781.csv,648.8712871287129,101,8,temporary meadows,belle-ile
151090,151090,6172782,PTR,csv/frh04/6172782.csv,679.1271404055651,101,8,temporary meadows,belle-ile
151093,151093,6172785,PPH,csv/frh04/6172785.csv,646.8602208456773,101,7,permanent meadows,belle-ile
151094,151094,6172786,PRL,csv/frh04/6172786.csv,654.9886219216393,101,7,permanent meadows,belle-ile
151095,151095,6172787,PRL,csv/frh04/6172787.csv,673.4489916942657,101,7,permanent meadows,belle-ile
151096,151096,6172788,PRL,csv/frh04/6172788.csv,656.0064818265788,101,7,permanent meadows,belle-ile
151097,151097,6172789,PTR,csv/frh04/6172789.csv,674.3299530183831,101,8,temporary meadows,belle-ile
151098,151098,6172790,PPH,csv/frh04/6172790.csv,667.0795927649302,101,7,permanent meadows,belle-ile
151099,151099,6172791,PTR,csv/frh04/6172791.csv,670.8522166200789,101,8,temporary meadows,belle-ile
151100,151100,6172792,PTR,csv/frh04/6172792.csv,669.1485148514852,101,8,temporary meadows,belle-ile
151101,151101,6172793,PPH,csv/frh04/6172793.csv,669.1485148514852,101,7,permanent meadows,belle-ile
151102,151102,6172794,PPH,csv/frh04/6172794.csv,661.7200152994299,101,7,permanent meadows,belle-ile
151103,151103,6172795,PPH,csv/frh04/6172795.csv,668.7468972249337,101,7,permanent meadows,belle-ile
151104,151104,6172796,PPH,csv/frh04/6172796.csv,679.2871287128712,101,7,permanent meadows,belle-ile
151105,151105,6172797,PTR,csv/frh04/6172797.csv,679.2871287128712,101,8,temporary meadows,belle-ile
153416,153416,6175216,PRL,csv/frh04/6175216.csv,630.4126874721303,101,7,permanent meadows,belle-ile
154746,154746,6176573,PTR,csv/frh04/6176573.csv,650.972974877559,101,8,temporary meadows,belle-ile
154747,154747,6176574,PRL,csv/frh04/6176574.csv,649.4598082499542,101,7,permanent meadows,belle-ile
154824,154824,6176652,PPH,csv/frh04/6176652.csv,593.92,50,7,permanent meadows,belle-ile
154895,154895,6176721,PPH,csv/frh04/6176721.csv,593.92,50,7,permanent meadows,belle-ile
155113,155113,6176950,MIE,csv/frh04/6176950.csv,603.4243610407552,101,3,corn,belle-ile
155114,155114,6176951,BTH,csv/frh04/6176951.csv,614.7276829803473,101,1,wheat,belle-ile
155249,155249,6177089,PTR,csv/frh04/6177089.csv,699.5643564356436,101,8,temporary meadows,belle-ile
155250,155250,6177090,MIE,csv/frh04/6177090.csv,699.5643564356436,101,3,corn,belle-ile
